arms_cluster_id,object_signature_cluster_id,mult_top,mult_right,mult_bottom,mult_left
129,15,1.5,3.1733710929616503,3.25,2.7641289070383497
129,25,1.5,3.446548017706511,3.25,2.886785315626822
129,29,1.5,3.3874893513447732,3.25,2.94584398198856
129,34,1.5,3.948779879211312,3.5,3.551220120788688
129,113,1.25,3.2492355217710345,3.75,3.0007644782289655
129,586,1.25,3.3098351294719075,3.5,3.0234982038614255
129,727,1.5,3.2968754388710333,3.5,3.369791227795633
129,733,1.5,3.1919999999999997,3.25,3.1413333333333333
129,2263,1.25,3.3822368289212643,3.25,3.3677631710787357
129,2341,1.25,2.61716873240072,2.75,2.716164600932613
130,1,1.75,2.920010357247755,3.75,3.496656309418912
130,11,1.75,2.9424778761061945,3.75,3.4741887905604725
130,15,1.6268203883495145,2.75,4.123179611650485,3.0
130,28,1.75,3.364968859693964,4.0,4.301697806972702
130,34,1.75,3.2718977085707044,3.75,4.061435624762629
130,113,1.75,2.973151527869352,4.0,3.735181805463982
131,1,1.5,3.32090194247377,3.25,3.0124313908595637
131,11,1.5,3.782909564220288,3.25,3.3420904357797117
131,25,1.5,4.022849286569034,3.25,3.1021507134309654
131,34,1.75,4.186057780431972,3.5,3.688942219568028
131,133,1.5,3.3182517104105083,3.25,3.0150816229228248
132,1,1.999613784484089,3.0,5.000386215515911,4.0
133,1,1.5997149658817194,2.75,4.525285034118281,2.5
133,7,1.5709640309839714,3.0,4.179035969016029,2.75
133,15,1.5,3.3254660174199695,4.25,3.3828673159133644
133,113,1.5365676549239191,2.75,4.880099011742748,2.75
134,1,1.75,4.092514940905827,3.75,4.157485059094173
134,15,2.0,3.897055850684847,4.0,4.102944149315153
134,113,2.0,4.4389426176660205,4.0,4.5610573823339795
135,1,1.75467945473634,3.25,4.7453205452636595,3.25
136,1,1.75,3.428646521341631,4.75,4.154686811991703
136,15,1.5948927598670244,3.5,5.155107240132976,3.25
136,113,1.494731740642924,3.25,5.005268259357076,3.25
137,1,1.75,2.8131874879591736,3.75,4.061812512040826
137,11,2.0,3.164706698961381,3.75,4.501959967705285
137,34,2.0,3.697268498032697,3.75,4.927731501967303
138,1,1.75,2.961220896967563,3.5,3.163779103032437
138,11,2.0,3.0309519779031517,3.75,3.677381355430182
138,15,1.700403974762489,2.75,3.799596025237511,2.75
138,34,1.75,3.876184980724133,3.75,4.373815019275868
138,58,1.75,3.407774338976156,3.5,3.592225661023844
138,79,1.75,3.26394325397981,3.5,3.29855674602019
138,113,1.5,2.887340774729437,4.0,3.52932589193723
138,1685,1.5,2.817291216270318,3.25,2.724375450396349
139,1,2.25,6.694920312320425,5.75,3.971746354346241
139,11,2.25,7.034078051586921,6.25,4.299255281746412
139,34,2.25,5.85261516174781,5.0,3.814051504918856
140,1,1.5,2.4527319587199905,3.25,3.8806013746133425
140,7,1.5,2.661700858150004,3.0,4.088299141849996
140,15,1.5,2.277908990710124,3.25,4.055424342623209
140,113,1.25,2.730926070255525,3.5,4.394073929744475
140,734,1.5,2.633671728518099,3.0,3.366328271481901
