"cluster_id","COUNT(image_id)","slot_signature_n_objects","slot_signature_token"
268,234,3,67,67,0,0,0,27,0,0,0
269,82,3,26,26,0,0,0,0,0,0,28
270,575,2,28,67,0,0,0,0,0,0,0
271,2,3,40,0,0,0,0,0,0,57,57
272,1,4,63,79,0,0,0,64,0,63,0
273,46899,2,80,80,0,0,0,0,0,0,0
274,124,4,0,67,0,0,0,26,26,26,0
275,1,4,0,28,0,0,0,0,26,26,58
276,377,1,8,0,0,0,0,0,0,0,0
277,1510,3,41,41,0,0,0,0,0,60,0
278,816,3,60,60,0,0,0,0,27,0,0
279,3774,1,58,0,0,0,0,0,0,0,0
280,193,3,60,63,0,0,0,0,0,56,0
281,21501,3,63,63,0,0,0,0,27,0,0
282,2425,1,0,0,0,0,0,0,0,26,0
283,1832,3,63,63,0,0,0,0,13,0,0
284,21,3,92,67,0,0,0,0,13,0,0
285,39,3,63,63,0,0,0,0,0,49,0
286,54,3,95,95,0,0,0,0,0,56,0
287,80,3,45,44,0,0,0,0,0,45,0
288,1,5,95,95,92,0,0,0,63,56,0
289,611,3,60,60,0,0,0,41,0,0,0
290,79,3,67,2,0,0,0,0,27,0,0
291,8686,3,73,73,0,0,0,0,27,0,0
292,66,2,0,28,0,0,0,0,0,0,28
293,95,3,56,60,0,0,0,0,0,56,0
294,205,2,59,73,0,0,0,0,0,0,0
295,57,2,25,41,0,0,0,0,0,0,0
296,425,3,57,57,0,0,0,67,0,0,0
297,1,3,48,24,0,0,0,0,26,0,0
298,1330,1,76,0,0,0,0,0,0,0,0
299,1,2,0,3,92,0,0,0,0,0,0
300,1186,3,63,63,0,0,0,0,0,67,0
301,1493,2,0,0,0,0,0,24,24,0,0
302,694,2,0,0,0,0,0,0,0,28,28
303,14,4,63,73,0,0,0,0,63,63,0
304,8,3,56,60,0,0,0,0,0,45,0
305,4980,2,105,105,0,0,0,0,0,0,0
306,10634,1,0,32,0,0,0,0,0,0,0
307,11895,2,25,25,0,0,0,0,0,0,0
308,33,2,71,79,0,0,0,0,0,0,0
309,6160,2,45,45,0,0,0,0,0,0,0
310,19,3,67,67,0,0,0,0,0,0,57
311,1300,2,60,67,0,0,0,0,0,0,0
312,51,2,41,0,0,0,0,0,0,45,0
313,3141,2,38,38,0,0,0,0,0,0,0
314,1,4,39,39,0,0,0,0,38,0,38
315,62,3,38,38,0,0,0,0,0,32,0
316,6068,2,41,67,0,0,0,0,0,0,0
317,1,4,45,42,0,0,0,45,0,56,0
318,13,2,69,39,0,0,0,0,0,0,0
319,83,2,38,32,0,0,0,0,0,0,0
320,14,2,39,38,0,0,0,0,0,0,0
321,1499,1,0,33,0,0,0,0,0,0,0
322,6,5,67,67,0,0,0,26,13,26,0
323,1068,2,56,0,0,0,0,0,27,0,0
324,34,2,0,24,0,0,0,0,13,0,0
325,6621,2,79,79,0,0,0,0,0,0,0
326,164,2,2,26,0,0,0,0,0,0,0
327,1282,1,0,0,0,0,0,0,0,0,37
328,315,2,0,0,0,0,0,45,0,45,0
329,59,2,67,42,0,0,0,0,0,0,0
330,3,2,58,0,0,0,0,0,0,62,0
331,10750,1,41,0,0,0,0,0,0,0,0
