cluster_key,cluster_id,pose_id,topic_id,input_csv,output_folder,input_ct_from_filename,input_csv_rows,ct_matches_csv,output_rows,loss_count,retention_pct,flagged_low_output,anchor_stuck,no_output_folder,multiple_runs,run_count,log_rows_total,log_rows_saved,log_skip_face,log_rows_write_failed,log_cache_hits,log_cache_misses,log_exclude_rows_before,log_exclude_dropped,log_dedupe_confirmed_dupes
c290_p58_t0,c290,p58,t0,df_sorted_c290_p58_t0_ct235.csv,clustercc290_p58_t0_1779809529.677726,235,235,True,226,9,96.2,False,False,False,False,1,,,,,,,,,
c290_p79_t0,c290,p79,t0,df_sorted_c290_p79_t0_ct112.csv,clustercc290_p79_t0_1779809573.691312,112,112,True,110,2,98.2,False,False,False,False,1,,,,,,,,,
c291_p11_t0,c291,p11,t0,df_sorted_c291_p11_t0_ct116.csv,clustercc291_p11_t0_1779809574.4886541,116,116,True,114,2,98.3,False,False,False,False,1,,,,,,,,,
c291_p34_t0,c291,p34,t0,df_sorted_c291_p34_t0_ct102.csv,clustercc291_p34_t0_1779809585.491453,102,102,True,101,1,99.0,False,False,False,False,1,,,,,,,,,
c293_p15_t0,c293,p15,t0,df_sorted_c293_p15_t0_ct243.csv,clustercc293_p15_t0_1779809611.8742971,243,243,True,231,12,95.1,False,False,False,False,1,,,,,,,,,
c293_p34_t0,c293,p34,t0,df_sorted_c293_p34_t0_ct150.csv,clustercc293_p34_t0_1779809621.9476962,150,150,True,149,1,99.3,False,False,False,False,1,,,,,,,,,
c293_p7_t0,c293,p7,t0,df_sorted_c293_p7_t0_ct265.csv,clustercc293_p7_t0_1779809664.233065,265,265,True,229,36,86.4,False,False,False,False,1,,,,,,,,,
c294_p15_t0,c294,p15,t0,df_sorted_c294_p15_t0_ct314.csv,clustercc294_p15_t0_1779809701.012034,314,314,True,114,200,36.3,False,False,False,False,1,,,,,,,,,
c294_p34_t0,c294,p34,t0,df_sorted_c294_p34_t0_ct239.csv,clustercc294_p34_t0_1779809713.263886,239,239,True,140,99,58.6,False,False,False,False,1,,,,,,,,,
c294_p727_t0,c294,p727,t0,df_sorted_c294_p727_t0_ct130.csv,clustercc294_p727_t0_1779809713.71408,130,130,True,127,3,97.7,False,False,False,False,1,,,,,,,,,
c295_p15_t0,c295,p15,t0,df_sorted_c295_p15_t0_ct247.csv,clustercc295_p15_t0_1779809716.270804,247,247,True,119,128,48.2,False,False,False,False,1,,,,,,,,,
c295_p25_t0,c295,p25,t0,df_sorted_c295_p25_t0_ct260.csv,clustercc295_p25_t0_1779809731.9818492,260,260,True,57,203,21.9,False,False,False,False,1,,,,,,,,,
c295_p34_t0,c295,p34,t0,df_sorted_c295_p34_t0_ct159.csv,clustercc295_p34_t0_1779809737.6066098,159,159,True,54,105,34.0,False,False,False,False,1,,,,,,,,,
c296_p15_t0,c296,p15,t0,df_sorted_c296_p15_t0_ct264.csv,clustercc296_p15_t0_1779809752.738632,264,264,True,58,206,22.0,False,False,False,False,1,,,,,,,,,
c297_p15_t0,c297,p15,t0,df_sorted_c297_p15_t0_ct217.csv,clustercc297_p15_t0_1779809756.563974,217,217,True,73,144,33.6,False,False,False,False,1,,,,,,,,,
c297_p25_t0,c297,p25,t0,df_sorted_c297_p25_t0_ct139.csv,clustercc297_p25_t0_1779809766.1453388,139,139,True,5,134,3.6,False,False,False,False,1,,,,,,,,,
c297_p34_t0,c297,p34,t0,df_sorted_c297_p34_t0_ct203.csv,clustercc297_p34_t0_1779809766.147584,203,203,True,9,194,4.4,False,False,False,False,1,,,,,,,,,
c298_p15_t0,c298,p15,t0,df_sorted_c298_p15_t0_ct408.csv,clustercc298_p15_t0_1779809797.432981,408,408,True,128,280,31.4,False,False,False,False,1,,,,,,,,,
c298_p650_t0,c298,p650,t0,df_sorted_c298_p650_t0_ct89.csv,clustercc298_p650_t0_1779809811.871804,89,89,True,2,87,2.2,True,False,False,False,1,,,,,,,,,
c298_p84_t0,c298,p84,t0,df_sorted_c298_p84_t0_ct140.csv,clustercc298_p84_t0_1779809833.9196742,140,140,True,13,127,9.3,False,False,False,False,1,,,,,,,,,
c299_p15_t0,c299,p15,t0,df_sorted_c299_p15_t0_ct470.csv,clustercc299_p15_t0_1779809847.548193,470,470,True,4,466,0.9,False,False,False,False,1,,,,,,,,,
c299_p2263_t0,c299,p2263,t0,df_sorted_c299_p2263_t0_ct91.csv,clustercc299_p2263_t0_1779809915.3566542,91,91,True,36,55,39.6,False,False,False,False,1,,,,,,,,,
c299_p25_t0,c299,p25,t0,df_sorted_c299_p25_t0_ct164.csv,clustercc299_p25_t0_1779809930.635765,164,164,True,26,138,15.9,False,False,False,False,1,,,,,,,,,
c299_p28_t0,c299,p28,t0,df_sorted_c299_p28_t0_ct108.csv,clustercc299_p28_t0_1779809932.1674979,108,108,True,1,107,0.9,True,True,False,False,1,,,,,,,,,
c299_p586_t0,c299,p586,t0,df_sorted_c299_p586_t0_ct97.csv,clustercc299_p586_t0_1779809975.3121269,97,97,True,8,89,8.2,False,False,False,False,1,,,,,,,,,
c299_p727_t0,c299,p727,t0,df_sorted_c299_p727_t0_ct86.csv,clustercc299_p727_t0_1779809978.275084,86,86,True,67,19,77.9,False,False,False,False,1,,,,,,,,,
c299_p734_t0,c299,p734,t0,df_sorted_c299_p734_t0_ct215.csv,clustercc299_p734_t0_1779809992.3329558,215,215,True,189,26,87.9,False,False,False,False,1,,,,,,,,,
c299_p7_t0,c299,p7,t0,df_sorted_c299_p7_t0_ct168.csv,clustercc299_p7_t0_1779809994.8621042,168,168,True,143,25,85.1,False,False,False,False,1,,,,,,,,,
c29_p11_t0,c29,p11,t0,df_sorted_c29_p11_t0_ct179.csv,clustercc29_p11_t0_1779810056.275703,179,179,True,174,5,97.2,False,False,False,False,1,,,,,,,,,
c29_p34_t0,c29,p34,t0,df_sorted_c29_p34_t0_ct147.csv,clustercc29_p34_t0_1779810058.6315122,147,147,True,146,1,99.3,False,False,False,False,1,,,,,,,,,
c300_p11_t0,c300,p11,t0,df_sorted_c300_p11_t0_ct121.csv,clustercc300_p11_t0_1779810071.956258,121,121,True,118,3,97.5,False,False,False,False,1,,,,,,,,,
c300_p15_t0,c300,p15,t0,df_sorted_c300_p15_t0_ct213.csv,clustercc300_p15_t0_1779810089.522702,213,213,True,207,6,97.2,False,False,False,False,1,,,,,,,,,
c301_p11_t0,c301,p11,t0,df_sorted_c301_p11_t0_ct182.csv,clustercc301_p11_t0_1779810113.5821152,182,182,True,181,1,99.5,False,False,False,False,1,,,,,,,,,
c301_p34_t0,c301,p34,t0,df_sorted_c301_p34_t0_ct278.csv,clustercc301_p34_t0_1779810201.7181451,278,278,True,238,40,85.6,False,False,False,False,1,,,,,,,,,
c301_p7_t0,c301,p7,t0,df_sorted_c301_p7_t0_ct365.csv,clustercc301_p7_t0_1779810233.1756978,365,365,True,173,192,47.4,False,False,False,False,1,,,,,,,,,
c302_p15_t0,c302,p15,t0,df_sorted_c302_p15_t0_ct280.csv,clustercc302_p15_t0_1779810238.379322,280,280,True,196,84,70.0,False,False,False,False,1,,,,,,,,,
c302_p2263_t0,c302,p2263,t0,df_sorted_c302_p2263_t0_ct97.csv,clustercc302_p2263_t0_1779810277.45649,97,97,True,91,6,93.8,False,False,False,False,1,,,,,,,,,
c302_p7_t0,c302,p7,t0,df_sorted_c302_p7_t0_ct130.csv,clustercc302_p7_t0_1779810278.149865,130,130,True,101,29,77.7,False,False,False,False,1,,,,,,,,,
c303_p11_t0,c303,p11,t0,df_sorted_c303_p11_t0_ct124.csv,clustercc303_p11_t0_1779810297.547014,124,124,True,92,32,74.2,False,False,False,False,1,,,,,,,,,
c303_p15_t0,c303,p15,t0,df_sorted_c303_p15_t0_ct332.csv,clustercc303_p15_t0_1779810314.425198,332,332,True,220,112,66.3,False,False,False,False,1,,,,,,,,,
c303_p25_t0,c303,p25,t0,df_sorted_c303_p25_t0_ct238.csv,clustercc303_p25_t0_1779810316.75316,238,238,True,192,46,80.7,False,False,False,False,1,,,,,,,,,
c303_p34_t0,c303,p34,t0,df_sorted_c303_p34_t0_ct190.csv,clustercc303_p34_t0_1779810316.771785,190,190,True,56,134,29.5,False,False,False,False,1,,,,,,,,,
c305_p15_t0,c305,p15,t0,df_sorted_c305_p15_t0_ct295.csv,clustercc305_p15_t0_1779810321.9182131,295,295,True,211,84,71.5,False,False,False,False,1,,,,,,,,,
c305_p29_t0,c305,p29,t0,df_sorted_c305_p29_t0_ct88.csv,clustercc305_p29_t0_1779810337.075834,88,88,True,23,65,26.1,False,False,False,False,1,,,,,,,,,
c305_p58_t0,c305,p58,t0,df_sorted_c305_p58_t0_ct132.csv,clustercc305_p58_t0_1779810349.626098,132,132,True,118,14,89.4,False,False,False,False,1,,,,,,,,,
c306_p15_t0,c306,p15,t0,df_sorted_c306_p15_t0_ct252.csv,clustercc306_p15_t0_1779810366.1761222,252,252,True,225,27,89.3,False,False,False,False,1,,,,,,,,,
c307_p15_t0,c307,p15,t0,df_sorted_c307_p15_t0_ct576.csv,clustercc307_p15_t0_1779810384.839831,576,576,True,235,341,40.8,False,False,False,False,1,,,,,,,,,
c307_p25_t0,c307,p25,t0,df_sorted_c307_p25_t0_ct496.csv,clustercc307_p25_t0_1779810398.116658,496,496,True,237,259,47.8,False,False,False,False,1,,,,,,,,,
c308_p15_t0,c308,p15,t0,df_sorted_c308_p15_t0_ct193.csv,clustercc308_p15_t0_1779810429.444763,193,193,True,163,30,84.5,False,False,False,False,1,,,,,,,,,
c308_p7_t0,c308,p7,t0,df_sorted_c308_p7_t0_ct276.csv,clustercc308_p7_t0_1779810483.2736871,276,276,True,221,55,80.1,False,False,False,False,1,,,,,,,,,
c309_p34_t0,c309,p34,t0,df_sorted_c309_p34_t0_ct106.csv,clustercc309_p34_t0_1779810497.401101,106,106,True,103,3,97.2,False,False,False,False,1,,,,,,,,,
c30_p11_t0,c30,p11,t0,df_sorted_c30_p11_t0_ct560.csv,clustercc30_p11_t0_1779810519.990438,560,560,True,216,344,38.6,False,False,False,False,1,,,,,,,,,
c30_p15_t0,c30,p15,t0,df_sorted_c30_p15_t0_ct271.csv,clustercc30_p15_t0_1779810523.1752892,271,271,True,94,177,34.7,False,False,False,False,1,,,,,,,,,
c30_p181_t0,c30,p181,t0,df_sorted_c30_p181_t0_ct81.csv,clustercc30_p181_t0_1779810526.4076722,81,81,True,81,0,100.0,False,False,False,False,1,,,,,,,,,
c30_p29_t0,c30,p29,t0,df_sorted_c30_p29_t0_ct139.csv,clustercc30_p29_t0_1779810535.085855,139,139,True,137,2,98.6,False,False,False,False,1,,,,,,,,,
c30_p58_t0,c30,p58,t0,df_sorted_c30_p58_t0_ct191.csv,clustercc30_p58_t0_1779810544.480729,191,191,True,180,11,94.2,False,False,False,False,1,,,,,,,,,
c310_p11_t0,c310,p11,t0,df_sorted_c310_p11_t0_ct105.csv,clustercc310_p11_t0_1779810583.0175118,105,105,True,99,6,94.3,False,False,False,False,1,,,,,,,,,
c311_p15_t0,c311,p15,t0,df_sorted_c311_p15_t0_ct306.csv,clustercc311_p15_t0_1779810602.4490728,306,306,True,218,88,71.2,False,False,False,False,1,,,,,,,,,
c311_p1685_t0,c311,p1685,t0,df_sorted_c311_p1685_t0_ct132.csv,clustercc311_p1685_t0_1779810659.1609972,132,132,True,56,76,42.4,False,False,False,False,1,,,,,,,,,
c311_p29_t0,c311,p29,t0,df_sorted_c311_p29_t0_ct150.csv,clustercc311_p29_t0_1779810677.6649039,150,150,True,124,26,82.7,False,False,False,False,1,,,,,,,,,
c311_p58_t0,c311,p58,t0,df_sorted_c311_p58_t0_ct217.csv,clustercc311_p58_t0_1779810680.198654,217,217,True,198,19,91.2,False,False,False,False,1,,,,,,,,,
c312_p11_t0,c312,p11,t0,df_sorted_c312_p11_t0_ct222.csv,clustercc312_p11_t0_1779810701.995363,222,222,True,220,2,99.1,False,False,False,False,1,,,,,,,,,
c312_p34_t0,c312,p34,t0,df_sorted_c312_p34_t0_ct216.csv,clustercc312_p34_t0_1779810713.3665469,216,216,True,212,4,98.1,False,False,False,False,1,,,,,,,,,
c313_p15_t0,c313,p15,t0,df_sorted_c313_p15_t0_ct280.csv,clustercc313_p15_t0_1779810763.4658701,280,280,True,235,45,83.9,False,False,False,False,1,,,,,,,,,
c313_p25_t0,c313,p25,t0,df_sorted_c313_p25_t0_ct436.csv,clustercc313_p25_t0_1779810768.9885929,436,436,True,221,215,50.7,False,False,False,False,1,,,,,,,,,
c313_p34_t0,c313,p34,t0,df_sorted_c313_p34_t0_ct166.csv,clustercc313_p34_t0_1779810825.372333,166,166,True,165,1,99.4,False,False,False,False,1,,,,,,,,,
c319_p11_t0,c319,p11,t0,df_sorted_c319_p11_t0_ct101.csv,clustercc319_p11_t0_1779810845.032075,101,101,True,99,2,98.0,False,False,False,False,1,,,,,,,,,
c319_p15_t0,c319,p15,t0,df_sorted_c319_p15_t0_ct223.csv,clustercc319_p15_t0_1779810846.2485812,223,223,True,201,22,90.1,False,False,False,False,1,,,,,,,,,
c319_p1685_t0,c319,p1685,t0,df_sorted_c319_p1685_t0_ct104.csv,clustercc319_p1685_t0_1779810857.256209,104,104,True,67,37,64.4,False,False,False,False,1,,,,,,,,,
c319_p34_t0,c319,p34,t0,df_sorted_c319_p34_t0_ct128.csv,clustercc319_p34_t0_1779810861.0524049,128,128,True,126,2,98.4,False,False,False,False,1,,,,,,,,,
c319_p58_t0,c319,p58,t0,df_sorted_c319_p58_t0_ct203.csv,clustercc319_p58_t0_1779810892.9165702,203,203,True,199,4,98.0,False,False,False,False,1,,,,,,,,,
c31_p11_t0,c31,p11,t0,df_sorted_c31_p11_t0_ct182.csv,clustercc31_p11_t0_1779810904.402539,182,182,True,174,8,95.6,False,False,False,False,1,,,,,,,,,
c31_p15_t0,c31,p15,t0,df_sorted_c31_p15_t0_ct304.csv,clustercc31_p15_t0_1779810907.468975,304,304,True,96,208,31.6,False,False,False,False,1,,,,,,,,,
c31_p34_t0,c31,p34,t0,df_sorted_c31_p34_t0_ct152.csv,clustercc31_p34_t0_1779810940.127887,152,152,True,143,9,94.1,False,False,False,False,1,,,,,,,,,
c320_p11_t0,c320,p11,t0,df_sorted_c320_p11_t0_ct156.csv,clustercc320_p11_t0_1779810949.717545,156,156,True,132,24,84.6,False,False,False,False,1,,,,,,,,,
c320_p15_t0,c320,p15,t0,df_sorted_c320_p15_t0_ct175.csv,clustercc320_p15_t0_1779810995.317003,175,175,True,154,21,88.0,False,False,False,False,1,,,,,,,,,
c320_p34_t0,c320,p34,t0,df_sorted_c320_p34_t0_ct215.csv,clustercc320_p34_t0_1779811004.298228,215,215,True,160,55,74.4,False,False,False,False,1,,,,,,,,,
c322_p11_t0,c322,p11,t0,df_sorted_c322_p11_t0_ct212.csv,clustercc322_p11_t0_1779811042.919938,212,212,True,208,4,98.1,False,False,False,False,1,,,,,,,,,
c322_p15_t0,c322,p15,t0,df_sorted_c322_p15_t0_ct507.csv,clustercc322_p15_t0_1779811047.968402,507,507,True,232,275,45.8,False,False,False,False,1,,,,,,,,,
c322_p1685_t0,c322,p1685,t0,df_sorted_c322_p1685_t0_ct188.csv,clustercc322_p1685_t0_1779811049.245041,188,188,True,185,3,98.4,False,False,False,False,1,,,,,,,,,
c322_p181_t0,c322,p181,t0,df_sorted_c322_p181_t0_ct90.csv,clustercc322_p181_t0_1779811051.803105,90,90,True,89,1,98.9,False,False,False,False,1,,,,,,,,,
c322_p28_t0,c322,p28,t0,df_sorted_c322_p28_t0_ct113.csv,clustercc322_p28_t0_1779811080.936277,113,113,True,112,1,99.1,False,False,False,False,1,,,,,,,,,
c322_p29_t0,c322,p29,t0,df_sorted_c322_p29_t0_ct195.csv,clustercc322_p29_t0_1779811090.0363038,195,195,True,192,3,98.5,False,False,False,False,1,,,,,,,,,
c322_p34_t0,c322,p34,t0,df_sorted_c322_p34_t0_ct172.csv,clustercc322_p34_t0_1779811098.366555,172,172,True,172,0,100.0,False,False,False,False,1,,,,,,,,,
c322_p58_t0,c322,p58,t0,df_sorted_c322_p58_t0_ct256.csv,clustercc322_p58_t0_1779811153.046279,256,256,True,187,69,73.0,False,False,False,False,1,,,,,,,,,
c322_p727_t0,c322,p727,t0,df_sorted_c322_p727_t0_ct138.csv,clustercc322_p727_t0_1779811160.189657,138,138,True,133,5,96.4,False,False,False,False,1,,,,,,,,,
c322_p733_t0,c322,p733,t0,df_sorted_c322_p733_t0_ct83.csv,clustercc322_p733_t0_1779811180.553188,83,83,True,83,0,100.0,False,False,False,False,1,,,,,,,,,
c323_p11_t0,c323,p11,t0,df_sorted_c323_p11_t0_ct160.csv,clustercc323_p11_t0_1779811187.233216,160,160,True,100,60,62.5,False,False,False,False,1,,,,,,,,,
c323_p34_t0,c323,p34,t0,df_sorted_c323_p34_t0_ct182.csv,clustercc323_p34_t0_1779811204.8005319,182,182,True,173,9,95.1,False,False,False,False,1,,,,,,,,,
c325_p11_t0,c325,p11,t0,df_sorted_c325_p11_t0_ct106.csv,clustercc325_p11_t0_1779811211.194873,106,106,True,43,63,40.6,False,False,False,False,1,,,,,,,,,
c325_p34_t0,c325,p34,t0,df_sorted_c325_p34_t0_ct107.csv,clustercc325_p34_t0_1779811213.659745,107,107,True,104,3,97.2,False,False,False,False,1,,,,,,,,,
c326_p11_t0,c326,p11,t0,df_sorted_c326_p11_t0_ct87.csv,clustercc326_p11_t0_1779811238.9546099,87,87,True,17,70,19.5,False,False,False,False,1,,,,,,,,,
c328_p15_t0,c328,p15,t0,df_sorted_c328_p15_t0_ct265.csv,clustercc328_p15_t0_1779811246.214228,265,265,True,43,222,16.2,False,False,False,False,1,,,,,,,,,
c329_p11_t0,c329,p11,t0,df_sorted_c329_p11_t0_ct178.csv,clustercc329_p11_t0_1779811270.083817,178,178,True,3,175,1.7,True,False,False,False,1,,,,,,,,,
c329_p15_t0,c329,p15,t0,df_sorted_c329_p15_t0_ct501.csv,clustercc329_p15_t0_1779811303.804318,501,501,True,144,357,28.7,False,False,False,False,1,,,,,,,,,
c329_p1685_t0,c329,p1685,t0,df_sorted_c329_p1685_t0_ct128.csv,clustercc329_p1685_t0_1779811319.263841,128,128,True,8,120,6.2,False,False,False,False,1,,,,,,,,,
c329_p34_t0,c329,p34,t0,df_sorted_c329_p34_t0_ct110.csv,clustercc329_p34_t0_1779811345.107539,110,110,True,6,104,5.5,False,False,False,False,1,,,,,,,,,
c329_p58_t0,c329,p58,t0,df_sorted_c329_p58_t0_ct125.csv,clustercc329_p58_t0_1779811353.9811451,125,125,True,24,101,19.2,False,False,False,False,1,,,,,,,,,
c329_p727_t0,c329,p727,t0,df_sorted_c329_p727_t0_ct155.csv,clustercc329_p727_t0_1779811365.706465,155,155,True,5,150,3.2,False,False,False,False,1,,,,,,,,,
c329_p733_t0,c329,p733,t0,df_sorted_c329_p733_t0_ct101.csv,clustercc329_p733_t0_1779811379.777727,101,101,True,2,99,2.0,True,False,False,False,1,,,,,,,,,
c329_p783_t0,c329,p783,t0,df_sorted_c329_p783_t0_ct94.csv,clustercc329_p783_t0_1779811381.418313,94,94,True,1,93,1.1,True,True,False,False,1,,,,,,,,,
c329_p960_t0,c329,p960,t0,df_sorted_c329_p960_t0_ct121.csv,clustercc329_p960_t0_1779811404.567539,121,121,True,2,119,1.7,True,False,False,False,1,,,,,,,,,
c32_p15_t0,c32,p15,t0,df_sorted_c32_p15_t0_ct473.csv,clustercc32_p15_t0_1779811424.7800362,473,473,True,1,472,0.2,True,True,False,False,1,,,,,,,,,
c32_p25_t0,c32,p25,t0,df_sorted_c32_p25_t0_ct150.csv,clustercc32_p25_t0_1779811436.643342,150,150,True,120,30,80.0,False,False,False,False,1,,,,,,,,,
c32_p586_t0,c32,p586,t0,df_sorted_c32_p586_t0_ct128.csv,clustercc32_p586_t0_1779811485.345508,128,128,True,127,1,99.2,False,False,False,False,1,,,,,,,,,
c330_p15_t0,c330,p15,t0,df_sorted_c330_p15_t0_ct224.csv,clustercc330_p15_t0_1779811506.067589,224,224,True,210,14,93.8,False,False,False,False,1,,,,,,,,,
c330_p25_t0,c330,p25,t0,df_sorted_c330_p25_t0_ct163.csv,clustercc330_p25_t0_1779811511.888594,163,163,True,158,5,96.9,False,False,False,False,1,,,,,,,,,
c330_p58_t0,c330,p58,t0,df_sorted_c330_p58_t0_ct166.csv,clustercc330_p58_t0_1779811529.875564,166,166,True,161,5,97.0,False,False,False,False,1,,,,,,,,,
c331_p11_t0,c331,p11,t0,df_sorted_c331_p11_t0_ct265.csv,clustercc331_p11_t0_1779811550.490332,265,265,True,215,50,81.1,False,False,False,False,1,,,,,,,,,
c331_p15_t0,c331,p15,t0,df_sorted_c331_p15_t0_ct158.csv,clustercc331_p15_t0_1779811566.255102,158,158,True,148,10,93.7,False,False,False,False,1,,,,,,,,,
c331_p34_t0,c331,p34,t0,df_sorted_c331_p34_t0_ct246.csv,clustercc331_p34_t0_1779811577.477563,246,246,True,238,8,96.7,False,False,False,False,1,,,,,,,,,
c332_p15_t0,c332,p15,t0,df_sorted_c332_p15_t0_ct413.csv,clustercc332_p15_t0_1779811588.11548,413,413,True,238,175,57.6,False,False,False,False,1,,,,,,,,,
c333_p11_t0,c333,p11,t0,df_sorted_c333_p11_t0_ct233.csv,clustercc333_p11_t0_1779811593.696513,233,233,True,184,49,79.0,False,False,False,False,1,,,,,,,,,
c333_p34_t0,c333,p34,t0,df_sorted_c333_p34_t0_ct260.csv,clustercc333_p34_t0_1779811595.520875,260,260,True,228,32,87.7,False,False,False,False,1,,,,,,,,,
c334_p11_t0,c334,p11,t0,df_sorted_c334_p11_t0_ct243.csv,clustercc334_p11_t0_1779811600.52066,243,243,True,195,48,80.2,False,False,False,False,1,,,,,,,,,
c334_p15_t0,c334,p15,t0,df_sorted_c334_p15_t0_ct244.csv,clustercc334_p15_t0_1779811603.506536,244,244,True,209,35,85.7,False,False,False,False,1,,,,,,,,,
c334_p34_t0,c334,p34,t0,df_sorted_c334_p34_t0_ct216.csv,clustercc334_p34_t0_1779811625.001589,216,216,True,191,25,88.4,False,False,False,False,1,,,,,,,,,
c335_p15_t0,c335,p15,t0,df_sorted_c335_p15_t0_ct576.csv,clustercc335_p15_t0_1779811626.6360152,576,576,True,178,398,30.9,False,False,False,False,1,,,,,,,,,
c335_p2341_t0,c335,p2341,t0,df_sorted_c335_p2341_t0_ct88.csv,clustercc335_p2341_t0_1779811651.691851,88,88,True,79,9,89.8,False,False,False,False,1,,,,,,,,,
c335_p7_t0,c335,p7,t0,df_sorted_c335_p7_t0_ct161.csv,clustercc335_p7_t0_1779811690.331344,161,161,True,134,27,83.2,False,False,False,False,1,,,,,,,,,
c336_p15_t0,c336,p15,t0,df_sorted_c336_p15_t0_ct713.csv,clustercc336_p15_t0_1779811718.1272151,713,713,True,219,494,30.7,False,False,False,False,1,,,,,,,,,
c336_p2263_t0,c336,p2263,t0,df_sorted_c336_p2263_t0_ct102.csv,clustercc336_p2263_t0_1779811729.1758358,102,102,True,4,98,3.9,False,False,False,False,1,,,,,,,,,
c336_p25_t0,c336,p25,t0,df_sorted_c336_p25_t0_ct137.csv,clustercc336_p25_t0_1779811746.5989351,137,137,True,132,5,96.4,False,False,False,False,1,,,,,,,,,
c336_p586_t0,c336,p586,t0,df_sorted_c336_p586_t0_ct107.csv,clustercc336_p586_t0_1779811789.9697988,107,107,True,106,1,99.1,False,False,False,False,1,,,,,,,,,
c337_p15_t0,c337,p15,t0,df_sorted_c337_p15_t0_ct362.csv,clustercc337_p15_t0_1779811836.8525498,362,362,True,228,134,63.0,False,False,False,False,1,,,,,,,,,
c339_p15_t0,c339,p15,t0,df_sorted_c339_p15_t0_ct198.csv,clustercc339_p15_t0_1779811849.0340312,198,198,True,194,4,98.0,False,False,False,False,1,,,,,,,,,
c339_p34_t0,c339,p34,t0,df_sorted_c339_p34_t0_ct139.csv,clustercc339_p34_t0_1779811852.965695,139,139,True,135,4,97.1,False,False,False,False,1,,,,,,,,,
c33_p15_t0,c33,p15,t0,df_sorted_c33_p15_t0_ct142.csv,clustercc33_p15_t0_1779811854.1126149,142,142,True,142,0,100.0,False,False,False,False,1,,,,,,,,,
c340_p7_t0,c340,p7,t0,df_sorted_c340_p7_t0_ct187.csv,clustercc340_p7_t0_1779811860.559105,187,187,True,185,2,98.9,False,False,False,False,1,,,,,,,,,
c343_p15_t0,c343,p15,t0,df_sorted_c343_p15_t0_ct269.csv,clustercc343_p15_t0_1779811879.041239,269,269,True,222,47,82.5,False,False,False,False,1,,,,,,,,,
c344_p15_t0,c344,p15,t0,df_sorted_c344_p15_t0_ct375.csv,clustercc344_p15_t0_1779811889.052802,375,375,True,229,146,61.1,False,False,False,False,1,,,,,,,,,
c346_p11_t0,c346,p11,t0,df_sorted_c346_p11_t0_ct519.csv,clustercc346_p11_t0_1779811893.72717,519,519,True,231,288,44.5,False,False,False,False,1,,,,,,,,,
c346_p15_t0,c346,p15,t0,df_sorted_c346_p15_t0_ct418.csv,clustercc346_p15_t0_1779811903.658272,418,418,True,196,222,46.9,False,False,False,False,1,,,,,,,,,
c346_p34_t0,c346,p34,t0,df_sorted_c346_p34_t0_ct407.csv,clustercc346_p34_t0_1779811930.798034,407,407,True,235,172,57.7,False,False,False,False,1,,,,,,,,,
c347_p15_t0,c347,p15,t0,df_sorted_c347_p15_t0_ct240.csv,clustercc347_p15_t0_1779811946.303427,240,240,True,216,24,90.0,False,False,False,False,1,,,,,,,,,
c348_p11_t0,c348,p11,t0,df_sorted_c348_p11_t0_ct192.csv,clustercc348_p11_t0_1779811949.565556,192,192,True,164,28,85.4,False,False,False,False,1,,,,,,,,,
c348_p15_t0,c348,p15,t0,df_sorted_c348_p15_t0_ct231.csv,clustercc348_p15_t0_1779811962.737974,231,231,True,228,3,98.7,False,False,False,False,1,,,,,,,,,
c348_p29_t0,c348,p29,t0,df_sorted_c348_p29_t0_ct113.csv,clustercc348_p29_t0_1779811977.162317,113,113,True,113,0,100.0,False,False,False,False,1,,,,,,,,,
c348_p34_t0,c348,p34,t0,df_sorted_c348_p34_t0_ct227.csv,clustercc348_p34_t0_1779812017.045763,227,227,True,63,164,27.8,False,False,False,False,1,,,,,,,,,
c348_p58_t0,c348,p58,t0,df_sorted_c348_p58_t0_ct120.csv,clustercc348_p58_t0_1779812040.201739,120,120,True,1,119,0.8,True,True,False,False,1,,,,,,,,,
c34_p15_t0,c34,p15,t0,df_sorted_c34_p15_t0_ct179.csv,clustercc34_p15_t0_1779812054.896647,179,179,True,7,172,3.9,False,False,False,False,1,,,,,,,,,
c350_p15_t0,c350,p15,t0,df_sorted_c350_p15_t0_ct241.csv,clustercc350_p15_t0_1779812056.8368561,241,241,True,182,59,75.5,False,False,False,False,1,,,,,,,,,
c350_p25_t0,c350,p25,t0,df_sorted_c350_p25_t0_ct190.csv,clustercc350_p25_t0_1779812060.8319209,190,190,True,26,164,13.7,False,False,False,False,1,,,,,,,,,
c353_p15_t0,c353,p15,t0,df_sorted_c353_p15_t0_ct110.csv,clustercc353_p15_t0_1779812088.5006988,110,110,True,2,108,1.8,True,False,False,False,1,,,,,,,,,
c354_p11_t0,c354,p11,t0,df_sorted_c354_p11_t0_ct143.csv,clustercc354_p11_t0_1779812117.591569,143,143,True,66,77,46.2,False,False,False,False,1,,,,,,,,,
c354_p15_t0,c354,p15,t0,df_sorted_c354_p15_t0_ct279.csv,clustercc354_p15_t0_1779812131.303705,279,279,True,184,95,65.9,False,False,False,False,1,,,,,,,,,
